"filename", "language", "Properties", "JSON", "JavaScript", "HTML", "CSS", "Markdown", "SCSS", "comment", "blank", "total"
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/FixedColumns-3.3.0/css/fixedColumns.bootstrap4.css", "CSS", 0, 0, 0, 0, 59, 0, 0, 0, 6, 65
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/FixedColumns-3.3.0/css/fixedColumns.bootstrap4.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 1, 2
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/FixedColumns-3.3.0/css/fixedColumns.dataTables.css", "CSS", 0, 0, 0, 0, 16, 0, 0, 0, 3, 19
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/FixedColumns-3.3.0/css/fixedColumns.dataTables.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 1, 2
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/FixedColumns-3.3.0/css/fixedColumns.foundation.css", "CSS", 0, 0, 0, 0, 27, 0, 0, 0, 6, 33
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/FixedColumns-3.3.0/css/fixedColumns.foundation.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 1, 2
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/FixedColumns-3.3.0/css/fixedColumns.jqueryui.css", "CSS", 0, 0, 0, 0, 11, 0, 0, 0, 2, 13
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/FixedColumns-3.3.0/css/fixedColumns.jqueryui.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 1, 2
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/FixedColumns-3.3.0/css/fixedColumns.semanticui.css", "CSS", 0, 0, 0, 0, 35, 0, 0, 0, 6, 41
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/FixedColumns-3.3.0/css/fixedColumns.semanticui.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 1, 2
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/FixedColumns-3.3.0/js/dataTables.fixedColumns.js", "JavaScript", 0, 0, 925, 0, 0, 0, 0, 508, 227, 1660
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/FixedColumns-3.3.0/js/dataTables.fixedColumns.min.js", "JavaScript", 0, 0, 34, 0, 0, 0, 0, 14, 1, 49
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/FixedColumns-3.3.0/js/fixedColumns.bootstrap.js", "JavaScript", 0, 0, 26, 0, 0, 0, 0, 6, 6, 38
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/FixedColumns-3.3.0/js/fixedColumns.bootstrap.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 4, 1, 6
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/FixedColumns-3.3.0/js/fixedColumns.bootstrap4.js", "JavaScript", 0, 0, 26, 0, 0, 0, 0, 6, 6, 38
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/FixedColumns-3.3.0/js/fixedColumns.bootstrap4.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 4, 1, 6
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/FixedColumns-3.3.0/js/fixedColumns.dataTables.js", "JavaScript", 0, 0, 26, 0, 0, 0, 0, 6, 6, 38
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/FixedColumns-3.3.0/js/fixedColumns.foundation.js", "JavaScript", 0, 0, 26, 0, 0, 0, 0, 6, 6, 38
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/FixedColumns-3.3.0/js/fixedColumns.foundation.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 4, 1, 6
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/FixedColumns-3.3.0/js/fixedColumns.jqueryui.js", "JavaScript", 0, 0, 26, 0, 0, 0, 0, 6, 6, 38
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/FixedColumns-3.3.0/js/fixedColumns.jqueryui.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 4, 1, 6
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/FixedColumns-3.3.0/js/fixedColumns.semanicui.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/FixedColumns-3.3.0/js/fixedColumns.semanticui.js", "JavaScript", 0, 0, 26, 0, 0, 0, 0, 6, 6, 38
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/FixedColumns-3.3.0/js/fixedColumns.semanticui.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 4, 1, 6
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/FixedHeader-3.1.6/css/fixedHeader.bootstrap.css", "CSS", 0, 0, 0, 0, 17, 0, 0, 0, 4, 21
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/FixedHeader-3.1.6/css/fixedHeader.bootstrap.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 1, 2
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/FixedHeader-3.1.6/css/fixedHeader.bootstrap4.css", "CSS", 0, 0, 0, 0, 17, 0, 0, 0, 4, 21
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/FixedHeader-3.1.6/css/fixedHeader.bootstrap4.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 1, 2
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/FixedHeader-3.1.6/css/fixedHeader.dataTables.css", "CSS", 0, 0, 0, 0, 16, 0, 0, 0, 4, 20
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/FixedHeader-3.1.6/css/fixedHeader.dataTables.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 1, 2
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/FixedHeader-3.1.6/css/fixedHeader.foundation.css", "CSS", 0, 0, 0, 0, 17, 0, 0, 0, 4, 21
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/FixedHeader-3.1.6/css/fixedHeader.foundation.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 1, 2
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/FixedHeader-3.1.6/css/fixedHeader.jqueryui.css", "CSS", 0, 0, 0, 0, 13, 0, 0, 0, 3, 16
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/FixedHeader-3.1.6/css/fixedHeader.jqueryui.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 1, 2
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/FixedHeader-3.1.6/css/fixedHeader.semanticui.css", "CSS", 0, 0, 0, 0, 12, 0, 0, 0, 3, 15
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/FixedHeader-3.1.6/css/fixedHeader.semanticui.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 1, 2
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/FixedHeader-3.1.6/js/dataTables.fixedHeader.js", "JavaScript", 0, 0, 447, 0, 0, 0, 0, 169, 111, 727
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/FixedHeader-3.1.6/js/dataTables.fixedHeader.min.js", "JavaScript", 0, 0, 17, 0, 0, 0, 0, 14, 1, 32
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/FixedHeader-3.1.6/js/fixedHeader.bootstrap.js", "JavaScript", 0, 0, 26, 0, 0, 0, 0, 6, 6, 38
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/FixedHeader-3.1.6/js/fixedHeader.bootstrap.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 4, 1, 6
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/FixedHeader-3.1.6/js/fixedHeader.bootstrap4.js", "JavaScript", 0, 0, 26, 0, 0, 0, 0, 6, 6, 38
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/FixedHeader-3.1.6/js/fixedHeader.bootstrap4.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 4, 1, 6
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/FixedHeader-3.1.6/js/fixedHeader.dataTables.js", "JavaScript", 0, 0, 26, 0, 0, 0, 0, 6, 6, 38
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/FixedHeader-3.1.6/js/fixedHeader.foundation.js", "JavaScript", 0, 0, 26, 0, 0, 0, 0, 6, 6, 38
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/FixedHeader-3.1.6/js/fixedHeader.foundation.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 4, 1, 6
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/FixedHeader-3.1.6/js/fixedHeader.jqueryui.js", "JavaScript", 0, 0, 26, 0, 0, 0, 0, 6, 6, 38
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/FixedHeader-3.1.6/js/fixedHeader.jqueryui.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 4, 1, 6
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/FixedHeader-3.1.6/js/fixedHeader.semanicui.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/FixedHeader-3.1.6/js/fixedHeader.semanticui.js", "JavaScript", 0, 0, 26, 0, 0, 0, 0, 6, 6, 38
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/FixedHeader-3.1.6/js/fixedHeader.semanticui.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 4, 1, 6
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/JSZip-2.5.0/jszip.js", "JavaScript", 0, 0, 5349, 0, 0, 0, 0, 2717, 1089, 9155
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/JSZip-2.5.0/jszip.min.js", "JavaScript", 0, 0, 3, 0, 0, 0, 0, 11, 0, 14
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/KeyTable-2.5.1/css/keyTable.bootstrap.css", "CSS", 0, 0, 0, 0, 8, 0, 0, 0, 2, 10
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/KeyTable-2.5.1/css/keyTable.bootstrap.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 1, 2
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/KeyTable-2.5.1/css/keyTable.bootstrap4.css", "CSS", 0, 0, 0, 0, 8, 0, 0, 0, 2, 10
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/KeyTable-2.5.1/css/keyTable.bootstrap4.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 1, 2
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/KeyTable-2.5.1/css/keyTable.dataTables.css", "CSS", 0, 0, 0, 0, 8, 0, 0, 0, 2, 10
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/KeyTable-2.5.1/css/keyTable.dataTables.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 1, 2
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/KeyTable-2.5.1/css/keyTable.foundation.css", "CSS", 0, 0, 0, 0, 8, 0, 0, 0, 2, 10
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/KeyTable-2.5.1/css/keyTable.foundation.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 1, 2
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/KeyTable-2.5.1/css/keyTable.jqueryui.css", "CSS", 0, 0, 0, 0, 8, 0, 0, 0, 2, 10
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/KeyTable-2.5.1/css/keyTable.jqueryui.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 1, 2
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/KeyTable-2.5.1/css/keyTable.semanticui.css", "CSS", 0, 0, 0, 0, 8, 0, 0, 0, 2, 10
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/KeyTable-2.5.1/css/keyTable.semanticui.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 1, 2
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/KeyTable-2.5.1/js/dataTables.keyTable.js", "JavaScript", 0, 0, 744, 0, 0, 0, 0, 291, 210, 1245
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/KeyTable-2.5.1/js/dataTables.keyTable.min.js", "JavaScript", 0, 0, 28, 0, 0, 0, 0, 14, 1, 43
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/KeyTable-2.5.1/js/keyTable.bootstrap.js", "JavaScript", 0, 0, 26, 0, 0, 0, 0, 6, 6, 38
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/KeyTable-2.5.1/js/keyTable.bootstrap.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 4, 1, 6
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/KeyTable-2.5.1/js/keyTable.bootstrap4.js", "JavaScript", 0, 0, 26, 0, 0, 0, 0, 6, 6, 38
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/KeyTable-2.5.1/js/keyTable.bootstrap4.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 4, 1, 6
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/KeyTable-2.5.1/js/keyTable.dataTables.js", "JavaScript", 0, 0, 26, 0, 0, 0, 0, 6, 6, 38
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/KeyTable-2.5.1/js/keyTable.foundation.js", "JavaScript", 0, 0, 26, 0, 0, 0, 0, 6, 6, 38
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/KeyTable-2.5.1/js/keyTable.foundation.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 4, 1, 6
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/KeyTable-2.5.1/js/keyTable.jqueryui.js", "JavaScript", 0, 0, 26, 0, 0, 0, 0, 6, 6, 38
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/KeyTable-2.5.1/js/keyTable.jqueryui.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 4, 1, 6
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/KeyTable-2.5.1/js/keyTable.semanicui.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/KeyTable-2.5.1/js/keyTable.semanticui.js", "JavaScript", 0, 0, 26, 0, 0, 0, 0, 6, 6, 38
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/KeyTable-2.5.1/js/keyTable.semanticui.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 4, 1, 6
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/Responsive-2.2.3/css/responsive.bootstrap.css", "CSS", 0, 0, 0, 0, 178, 0, 0, 0, 3, 181
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/Responsive-2.2.3/css/responsive.bootstrap.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 1, 2
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/Responsive-2.2.3/css/responsive.bootstrap4.css", "CSS", 0, 0, 0, 0, 178, 0, 0, 0, 3, 181
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/Responsive-2.2.3/css/responsive.bootstrap4.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 1, 2
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/Responsive-2.2.3/css/responsive.dataTables.css", "CSS", 0, 0, 0, 0, 175, 0, 0, 0, 3, 178
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/Responsive-2.2.3/css/responsive.dataTables.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 1, 2
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/Responsive-2.2.3/css/responsive.foundation.css", "CSS", 0, 0, 0, 0, 178, 0, 0, 0, 3, 181
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/Responsive-2.2.3/css/responsive.foundation.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 1, 2
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/Responsive-2.2.3/css/responsive.jqueryui.css", "CSS", 0, 0, 0, 0, 175, 0, 0, 0, 3, 178
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/Responsive-2.2.3/css/responsive.jqueryui.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 1, 2
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/Responsive-2.2.3/css/responsive.semanticui.css", "CSS", 0, 0, 0, 0, 178, 0, 0, 0, 3, 181
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/Responsive-2.2.3/css/responsive.semanticui.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 1, 2
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/Responsive-2.2.3/js/dataTables.responsive.js", "JavaScript", 0, 0, 814, 0, 0, 0, 0, 377, 203, 1394
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/Responsive-2.2.3/js/dataTables.responsive.min.js", "JavaScript", 0, 0, 26, 0, 0, 0, 0, 4, 1, 31
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/Responsive-2.2.3/js/responsive.bootstrap.js", "JavaScript", 0, 0, 67, 0, 0, 0, 0, 6, 13, 86
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/Responsive-2.2.3/js/responsive.bootstrap.min.js", "JavaScript", 0, 0, 2, 0, 0, 0, 0, 4, 1, 7
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/Responsive-2.2.3/js/responsive.bootstrap4.js", "JavaScript", 0, 0, 67, 0, 0, 0, 0, 6, 13, 86
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/Responsive-2.2.3/js/responsive.bootstrap4.min.js", "JavaScript", 0, 0, 2, 0, 0, 0, 0, 4, 1, 7
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/Responsive-2.2.3/js/responsive.foundation.js", "JavaScript", 0, 0, 47, 0, 0, 0, 0, 6, 10, 63
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/Responsive-2.2.3/js/responsive.foundation.min.js", "JavaScript", 0, 0, 2, 0, 0, 0, 0, 4, 1, 7
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/Responsive-2.2.3/js/responsive.jqueryui.js", "JavaScript", 0, 0, 48, 0, 0, 0, 0, 6, 10, 64
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/Responsive-2.2.3/js/responsive.jqueryui.min.js", "JavaScript", 0, 0, 2, 0, 0, 0, 0, 4, 1, 7
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/Responsive-2.2.3/js/responsive.semanticui.js", "JavaScript", 0, 0, 60, 0, 0, 0, 0, 6, 12, 78
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/Responsive-2.2.3/js/responsive.semanticui.min.js", "JavaScript", 0, 0, 2, 0, 0, 0, 0, 4, 1, 7
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/RowGroup-1.1.1/css/rowGroup.bootstrap.css", "CSS", 0, 0, 0, 0, 17, 0, 0, 0, 4, 21
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/RowGroup-1.1.1/css/rowGroup.bootstrap.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 1, 2
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/RowGroup-1.1.1/css/rowGroup.bootstrap4.css", "CSS", 0, 0, 0, 0, 17, 0, 0, 0, 4, 21
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/RowGroup-1.1.1/css/rowGroup.bootstrap4.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 1, 2
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/RowGroup-1.1.1/css/rowGroup.dataTables.css", "CSS", 0, 0, 0, 0, 17, 0, 0, 0, 4, 21
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/RowGroup-1.1.1/css/rowGroup.dataTables.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 1, 2
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/RowGroup-1.1.1/css/rowGroup.foundation.css", "CSS", 0, 0, 0, 0, 17, 0, 0, 0, 4, 21
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/RowGroup-1.1.1/css/rowGroup.foundation.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 1, 2
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/RowGroup-1.1.1/css/rowGroup.jqueryui.css", "CSS", 0, 0, 0, 0, 17, 0, 0, 0, 4, 21
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/RowGroup-1.1.1/css/rowGroup.jqueryui.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 1, 2
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/RowGroup-1.1.1/css/rowGroup.semanticui.css", "CSS", 0, 0, 0, 0, 17, 0, 0, 0, 4, 21
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/RowGroup-1.1.1/css/rowGroup.semanticui.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 1, 2
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/RowGroup-1.1.1/js/dataTables.rowGroup.js", "JavaScript", 0, 0, 249, 0, 0, 0, 0, 141, 83, 473
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/RowGroup-1.1.1/js/dataTables.rowGroup.min.js", "JavaScript", 0, 0, 11, 0, 0, 0, 0, 14, 1, 26
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/RowGroup-1.1.1/js/rowGroup.bootstrap.js", "JavaScript", 0, 0, 26, 0, 0, 0, 0, 6, 6, 38
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/RowGroup-1.1.1/js/rowGroup.bootstrap.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 4, 1, 6
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/RowGroup-1.1.1/js/rowGroup.bootstrap4.js", "JavaScript", 0, 0, 26, 0, 0, 0, 0, 6, 6, 38
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/RowGroup-1.1.1/js/rowGroup.bootstrap4.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 4, 1, 6
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/RowGroup-1.1.1/js/rowGroup.dataTables.js", "JavaScript", 0, 0, 26, 0, 0, 0, 0, 6, 6, 38
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/RowGroup-1.1.1/js/rowGroup.foundation.js", "JavaScript", 0, 0, 26, 0, 0, 0, 0, 6, 6, 38
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/RowGroup-1.1.1/js/rowGroup.foundation.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 4, 1, 6
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/RowGroup-1.1.1/js/rowGroup.jqueryui.js", "JavaScript", 0, 0, 26, 0, 0, 0, 0, 6, 6, 38
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/RowGroup-1.1.1/js/rowGroup.jqueryui.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 4, 1, 6
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/RowGroup-1.1.1/js/rowGroup.semanicui.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/RowGroup-1.1.1/js/rowGroup.semanticui.js", "JavaScript", 0, 0, 26, 0, 0, 0, 0, 6, 6, 38
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/RowGroup-1.1.1/js/rowGroup.semanticui.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 4, 1, 6
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/RowReorder-1.2.6/css/rowReorder.bootstrap.css", "CSS", 0, 0, 0, 0, 19, 0, 0, 0, 4, 23
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/RowReorder-1.2.6/css/rowReorder.bootstrap.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 1, 2
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/RowReorder-1.2.6/css/rowReorder.bootstrap4.css", "CSS", 0, 0, 0, 0, 19, 0, 0, 0, 4, 23
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/RowReorder-1.2.6/css/rowReorder.bootstrap4.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 1, 2
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/RowReorder-1.2.6/css/rowReorder.dataTables.css", "CSS", 0, 0, 0, 0, 19, 0, 0, 0, 4, 23
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/RowReorder-1.2.6/css/rowReorder.dataTables.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 1, 2
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/RowReorder-1.2.6/css/rowReorder.foundation.css", "CSS", 0, 0, 0, 0, 19, 0, 0, 0, 4, 23
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/RowReorder-1.2.6/css/rowReorder.foundation.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 1, 2
"/home/roman/Desktop/P.Magazzino-main/public/scripts/cdn/DataTables/RowReorder-1.2.6/css/rowReorder.jqueryui.css", "CSS", 0, 0, 0, 0, 19, 0, 0, 0, 4, 23
